imdb_title_id	title	original_title	year	date_published	genre	duration	country	language	director	writer	production_company	actors	description	avg_vote	votes	reviews_from_users	reviews_from_critics
tt0022882	Il levriero del mare	Fast Life	1932	12/16/1932	"Comedy, Romance, Sport"	82	USA	"English, Spanish"	"Harry A. Pollard, Sam Wood"	"Byron Morgan, Ralph Spence"	Metro-Goldwyn-Mayer (MGM)	"William Haines, Madge Evans, Conrad Nagel, Arthur Byron, Cliff Edwards, Warburton Gamble, Kenneth Thomson, Albert Gran, Ben Hendricks Jr."	"Two sailors are leaving the US Navy after 10 years. In their spare time, one of them (Haines) invents a carburetor that should increase the speed that powered boats will run, but all that ..."	5.7	496	10	1
tt0022888	The Final Edition	The Final Edition	1932	2/12/1932	"Crime, Drama"	66	USA	English	Howard Higgin	"Roy Chanslor, Dorothy Howell"	Columbia Pictures	"Pat O'Brien, Mae Clarke, Morgan Wallace, Bradley Page, Mary Doran, James Donlan, Phil Tead, Robert Emmett O'Connor, Bertha Mann"	"A tough, female reporter tries to get a story on the head of a crime syndicate and when the new police commissioner is murdered, she tries to get the evidence she needs for her story by getting in with the mobsters right-hand man."	6.3	101	8	2
tt0022890	"Fireman, Save My Child!"	"Fireman, Save My Child!"	1932	2/20/1932	"Comedy, Sport"	67	USA	English	Lloyd Bacon	"Ray Enright, Robert Lord"	First National Pictures	"Joe E. Brown, Evalyn Knapp, Lilian Bond, Guy Kibbee, Richard Carle, George MacFarlane, Frank Shellenback, Virginia Sale, Curtis Benton"	"Joe Grant is an inventor, fireman and baseball player in his small home town. He gets an offer to play in a big team, he hopes to get more money for his inventions. But he is invited to ..."	5.9	228	9	4
tt0022897	Carne	Flesh	1932	12/8/1932	"Drama, Romance"	96	USA	"English, German"	John Ford	"Edmund Goulding, Leonard Praskins"	Metro-Goldwyn-Mayer (MGM)	"Wallace Beery, Ricardo Cortez, Karen Morley, Jean Hersholt, John Miljan, Herman Bing, Vince Barnett, Greta Meyer, Edward Brophy"	"Gifted German wrestler Polokai falls in love with ex-con Laura, who persuades him to emigrate to America and gets him involved with crooked promoters."	6.5	506	14	10
tt0022905	Proibito	Forbidden	1932	11/30/1932	"Drama, Romance"	85	USA	"English, French"	Frank Capra	"Frank Capra, Jo Swerling"	Columbia Pictures	"Barbara Stanwyck, Adolphe Menjou, Ralph Bellamy, Dorothy Peterson, Thomas Jefferson, Myrna Fresholt, Charlotte Henry, Oliver Eckhardt"	"A librarian takes a cruise and falls for an unobtainable man, a district attorney married to a crippled woman."	6.9	1283	37	19
tt0022913	Freaks	Freaks	1932	2/20/1932	"Drama, Horror"	64	USA	"English, German, French"	Tod Browning	"Clarence Aaron 'Tod' Robbins, Willis Goldbeck"	Metro-Goldwyn-Mayer (MGM)	"Wallace Ford, Leila Hyams, Olga Baclanova, Roscoe Ates, Henry Victor, Harry Earles, Daisy Earles, Rose Dione, Daisy Hilton, Violet Hilton, Schlitze, Josephine Joseph, Johnny Eck, Frances O'Connor, Peter Robinson"	"A circus' beautiful trapeze artist agrees to marry the leader of side-show performers, but his deformed friends discover she is only marrying him for his inheritance."	7.9	41173	283	158
tt0022918	Amore e sport	The Sport Parade	1932	11/11/1932	"Drama, Romance, Sport"	64	USA	English	Dudley Murphy	"Corey Ford, Francis M. Cockrell"	RKO Radio Pictures	"Joel McCrea, Marian Marsh, William Gargan, Robert Benchley, Walter Catlett, Richard 'Skeets' Gallagher, Clarence Wilson, Ivan Linow"	Spoiled sports hero learns hard lessons.	5.8	177	9	3
tt0022924	Lo squadrone si diverte	Les gaîtés de l'escadron	1932	9/18/1932	Comedy	85	France	French	Maurice Tourneur	"Georges Courteline, Edouard Nores"	Pathé-Cinéma	"Raimu, Jean Gabin, Fernandel, René Donnio, Charles Camus, Pierre Labry, Frédéric Munié, Lucien Nat, Pierre Ferval, Georges Bever, Paul Azaïs, Roland Armontel, Louis Cari, Henry Roussel, Ketty Pierson"	The life of disorderly soldiers in the barracks dealing with daily routines.	6	153	3	2
tt0022934	Ghost Valley	Ghost Valley	1932	5/13/1932	"Romance, Western"	54	USA	English	Fred Allen	"Adele Buffington, Adele Buffington"	RKO Pathé Pictures	"Tom Keene, Merna Kennedy, Kate Campbell, Mitchell Harris, Ted Adams, Harry Bowen, Harry Semels"	"Jerry Long and Jane Worth are heirs to an abandoned mining town. Judge Drake knows there is gold there and wants them to sell. He plans to scare Jane and has hired Jerry, not knowing his ..."	5.5	102	4	1
tt0022938	Girl Crazy	Girl Crazy	1932	3/25/1932	"Comedy, Musical"	74	USA	English	William A. Seiter	"Jack McGowan, Guy Bolton"	RKO Radio Pictures	"Bert Wheeler, Robert Woolsey, Dorothy Lee, Eddie Quillan, Mitzi Green, Brooks Benedict, Kitty Kelly, Arline Judge, Stanley Fields, Lita Chevret, Chris-Pin Martin, Monte Collins, The Orchestra"	"New York playboy Danny Churchill is sent to a small town in Arizona, where being sheriff is very dangerous, to keep away from girls, but he decides to open a dude ranch there. He asks his ..."	6.1	235	14	9
tt0022941	The Girl from Chicago	The Girl from Chicago	1932	1932	"Crime, Drama"	70	USA	English	Oscar Micheaux	"Oscar Micheaux, Oscar Micheaux"	Micheaux Film	"Carl Mahon, Starr Calloway, Alice B. Russell, Eunice Brooks, Minto Cato, John Everett, Frank H. Wilson, Cherokee Thornton, Grace Smith, Edwin Cary, Juano Hernandez, 'Slick' Chester, Chick Evans, Buddy Harris"	"An undercover government agent on a case in Mississipi meets and falls in love with a beautiful young woman who's being menaced by a local crime boss. He rescues the girl, and they leave ..."	4.7	129	7	3
tt0022958	Grand Hotel	Grand Hotel	1932	1/19/1933	"Drama, Romance"	112	USA	"English, Russian"	Edmund Goulding	"Vicki Baum, William Absalom Drake"	Metro-Goldwyn-Mayer (MGM)	"Greta Garbo, John Barrymore, Joan Crawford, Wallace Beery, Lionel Barrymore, Lewis Stone, Jean Hersholt, Robert McWade, Purnell Pratt, Ferdinand Gottschalk, Rafaela Ottiano, Morgan Wallace, Tully Marshall, Frank Conroy, Murray Kinnell"	A group of very different individuals staying at a luxurious hotel in Berlin deal with each of their respective dramas.	7.4	16927	130	88
tt0022961	The Greeks Had a Word for Them	The Greeks Had a Word for Them	1932	2/13/1932	Comedy	79	USA	English	Lowell Sherman	"Zoe Akins, Sidney Howard"	The Samuel Goldwyn Company	"Joan Blondell, Madge Evans, Ina Claire, David Manners, Lowell Sherman, Phillips Smalley, Sidney Bracey"	"Sophisticated comedy: a trio of money hungry women who all have sugar daddies who keep them in the lap of luxury, even as they drive the men crazy. Each woman represents a different ..."	6.1	357	17	3
tt0022970	Lursmani cheqmashi	Lursmani cheqmashi	1931	1931	"Drama, War"	53	Soviet Union	None	Mikhail Kalatozov	Leonid Perelman	Georgian-Film	"Aleksandre Jaliashvili, Siko Palavandishvili, Akaki Khorava, Arkadi Khintibidze"	Sympathetic portrayal of a soldier who inadvertently commits sabotage through his ineptitude on the battlefield.	7.2	183	2	1
tt0022971	La verità seminuda	The Half-Naked Truth	1932	12/16/1932	"Comedy, Romance"	77	USA	"English, Spanish"	Gregory La Cava	"Gregory La Cava, Corey Ford"	RKO Radio Pictures	"Lupe Velez, Lee Tracy, Eugene Pallette, Frank Morgan, Shirley Chambers, Franklin Pangborn, Robert McKenzie, Mary Mason"	A barker at a down-at-the-heels carnival becomes a powerhouse New York publicity man as he transforms a sideshow dancer into a Broadway sensation.	6.3	481	23	11
tt0022979	L'uomo dalla scure	The Hatchet Man	1932	2/6/1932	"Crime, Drama"	74	USA	English	William A. Wellman	"Achmed Abdullah, David Belasco"	First National Pictures	"Edward G. Robinson, Loretta Young, Dudley Digges, Leslie Fenton, Edmund Breese, Tully Marshall, J. Carrol Naish, Charles Middleton, E. Alyn Warren, Edward Peil Sr."	A hatchet man is ordered to kill his close friend for the sake of Tong.	6.3	722	22	11
tt0022981	Haunted Gold	Haunted Gold	1932	12/17/1932	"Action, Horror, Mystery"	58	USA	English	"Mack V. Wright, Hugh Harman"	"Adele Buffington, Adele Buffington"	Leon Schlesinger Studios	"John Wayne, Duke, Sheila Terry, Harry Woods, Erville Alderson, Otto Hoffman, Martha Mattox, Blue Washington"	John and Janet get a weird letter telling them to go to a ghost town which has an abandoned mine. There they contend with bad guys looking for hidden gold. They are aided by a mysterious Phantom.	5.6	559	18	6
tt0022987	I demoni dell'aria	Hell Divers	1931	1/16/1932	"Adventure, Drama, Romance"	109	USA	English	George W. Hill	"Frank Wead, Harvey Gates"	Metro-Goldwyn-Mayer (MGM)	"Wallace Beery, Clark Gable, Conrad Nagel, Dorothy Jordan, Marjorie Rambeau, Marie Prevost, Cliff Edwards, John Miljan, Landers Stevens, Reed Howes, Alan Roscoe, Frank Conroy, Virginia Bruce, John Kelly"	Story of rivalry between 2 Navy aircrewmen on and off duty.	6.3	506	11	5
tt0022990	Hell's Highway	Hell's Highway	1932	9/23/1932	"Action, Crime, Drama"	62	USA	English	"Rowland Brown, John Cromwell"	"Samuel Ornitz, Robert Tasker"	RKO Radio Pictures	"Richard Dix, Rochelle Hudson, Tom Brown, C. Henry Gordon, Oscar Apfel, Stanley Fields, John Arledge, Warner Richmond, Charles Middleton, Clarence Muse, Louise Carter, Sandy Roth, Fuzzy Knight"	"Chain gang prisoners forced to construct a ""liberty highway"" for their overseer chasten under his brutal stewardship, causing Duke Ellis to mastermind a mass riot."	6.8	570	28	10
tt0022991	Hell's House	Hell's House	1932	1/30/1932	Drama	72	USA	English	Howard Higgin	"Howard Higgin, Paul Gangelin"	B.F. Zeidman Productions Ltd.	"Bette Davis, Pat O'Brien, Junior Durkin, Frank Coghlan Jr., Emma Dunn, Charley Grapewin, Morgan Wallace, Hooper Atchley, Wallis Clark, James A. Marcus"	"Jimmy idolizes bootlegger Matt, and when he refuses to implicate his friend, he is sent to reform school. He befriends Shorty, a boy with a heart condition, and escapes to let the world know about the brutal conditions."	6	1051	52	14
tt0023002	Atlantide	Die Herrin von Atlantis	1932	6/28/1932	"Fantasy, Sci-Fi"	87	"Germany, France"	German	Georg Wilhelm Pabst	"Pierre Benoît, Alexandre Arnoux"	Nero-Film AG	"Brigitte Helm, Heinz Klingenberg, Tela Tchaï, Gustav Diessl, Georges Tourreil, Vladimir Sokoloff, Mathias Wieman, Florelle, Gertrude Pabst, Rositta Severus-Liedernit, Martha von Konssatzki"	Two French Foreign Legionnaires are lost amid the shifting sands of the Sahara Desert when they stumble across the entrance to an underground world. Searching this new found subterranean ...	6.1	503		4
tt0023007	High Pressure	High Pressure	1932	1/30/1932	Comedy	73	USA	English	Mervyn LeRoy	"Aben Kandel, Joseph Jackson"	Warner Bros.	"William Powell, Evelyn Brent, George Sidney, John Wray, Evalyn Knapp, Guy Kibbee, Frank McHugh, Oscar Apfel, Ben Alexander, Harold Waldridge, Charles Middleton, Harry Beresford"	"Gar Evans is a ""high pressure"" promoter who tends to be unrealistically optimistic about his projects and exaggerates the chance of success. He sets up the ""Golden Gate Artificial Rubber ..."	6.6	438	14	9
tt0023013	Hold 'Em Jail	Hold 'Em Jail	1932	9/16/1932	"Comedy, Sport"	66	USA	English	Norman Taurog	"Walter DeLeon, S.J. Perelman"	RKO Radio Pictures	"Bert Wheeler, Robert Woolsey, Edna May Oliver, Robert Armstrong, Roscoe Ates, Edgar Kennedy, Betty Grable, Warren Hymer, Paul Hurst, G. Pat Collins, Stanley Blystone, Jed Prouty, Spencer Charters, John Sheehan"	"Two yokels are framed and sent to prison, but wind up playing football on the warden's championship team."	6.3	176	6	10
tt0023027	I fratelli Marx al college	Horse Feathers	1932	8/19/1932	"Comedy, Musical, Romance"	68	USA	English	Norman Z. McLeod	"Bert Kalmar, Harry Ruby"	Paramount Pictures	"The Marx Brothers, Groucho Marx, Harpo Marx, Chico Marx, Zeppo Marx, Thelma Todd, David Landau"	"Quincy Adams Wagstaff, the new president of Huxley University, accidentally hires bumblers Baravelli and Pinky to help his school win the big football game against the rival Darwin University."	7.6	11594	102	45
tt0023028	Hot Saturday	Hot Saturday	1932	10/28/1932	"Drama, Romance"	73	USA	English	William A. Seiter	"Seton I. Miller, Josephine Lovett"	Paramount Pictures	"Cary Grant, Nancy Carroll, Randolph Scott, Edward Woods, Lilian Bond, William Collier Sr., Jane Darwell, Stanley Smith, Rita La Roy, Rose Coghlan, Oscar Apfel, Jessie Arnold, Grady Sutton"	A pretty but virtuous small-town bank clerk is the victim of a vicious rumor from an unsuccessful suitor that she spent the night with a notorious womanizer.	6.6	893	21	18
tt0023034	Huddle	Huddle	1932	5/14/1932	"Drama, Romance, Sport"	103	USA	"English, Italian"	Sam Wood	"Francis Wallace, Robert Lee Johnson"	Metro-Goldwyn-Mayer (MGM)	"Ramon Novarro, Madge Evans, Una Merkel, Ralph Graves, John Arledge, Frank Albertson, Kane Richmond, Martha Sleeper, Henry Armetta, Ferike Boros, Rockliffe Fellowes, Joe Sawyer"	"Tony, the son of Italian immigrants, works in a smoky steel mill in Gary, Indiana. He wins a company scholarship which will enable him to attend Yale college. Over the four years of his ..."	5.8	207	6	6
tt0023038	Uragano express	The Hurricane Express	1932	8/1/1932	"Action, Adventure, Crime"	227	USA	English	"J.P. McGowan, Armand Schaefer"	"Colbert Clark, Barney A. Sarecky"	Mascot Pictures	"John Wayne, Shirley Grey, Conway Tearle, Tully Marshall, Edmund Breese, Lloyd Whitlock, Al Bridge, Matthew Betz, Joseph W. Girard, James P. Burtis, Ernie Adams, Charles King, J. Farrell MacDonald, Al Ferguson, Glenn Strange"	"When his father is killed in a train wreck, Larry Baker vows to unmask a mysterious criminal called ""The Wrecker,"" who has targeted the L&M Railroad for deadly"" accidents."""	5.4	493	12	7
tt0023042	Io sono un evaso	I Am a Fugitive from a Chain Gang	1932	11/23/1933	"Crime, Drama, Film-Noir"	92	USA	English	Mervyn LeRoy	"Robert E. Burns, Howard J. Green"	Warner Bros.	"Paul Muni, Glenda Farrell, Helen Vinson, Noel Francis, Preston Foster, Allen Jenkins, Berton Churchill, Edward Ellis, David Landau, Hale Hamilton, Sally Blane, Louise Carter, Willard Robertson, Robert McWade, Robert Warwick"	"Wrongly convicted James Allen serves in the intolerable conditions of a southern chain gang, which later comes back to haunt him."	8.2	11390	402	47
tt0023049	Se avessi un milione	If I Had a Million	1932	9/19/1933	"Comedy, Drama"	88	USA	English	"James Cruze, H. Bruce Humberstone"	"Robert Hardy Andrews, Claude Binyon"	Paramount Pictures	"Gary Cooper, Charles Laughton, George Raft, Jack Oakie, Richard Bennett, Charles Ruggles, Alison Skipworth, W.C. Fields, Mary Boland, Roscoe Karns, May Robson"	A dying tycoon gives million-dollar windfalls to eight people picked from the city directory.	7	1566	40	9
tt0023055	The Impatient Maiden	The Impatient Maiden	1932	3/1/1932	"Comedy, Drama, Romance"	80	USA	English	James Whale	"Donald Henderson Clarke, Richard Schayer"	Universal Pictures	"Lew Ayres, Mae Clarke, Una Merkel, Andy Devine, John Halliday, Oscar Apfel, Ethel Griffies, Helen Jerome Eddy, Bert Roach, Cecil Cunningham, Lorin Raker, Blanche Payson, Arthur Hoyt, Monte Montague"	A maid's dreams come true - except they are not quite what she expected.	6.1	155	10	8
tt0023066	Is My Face Red?	Is My Face Red?	1932	6/17/1932	"Action, Crime, Drama"	66	USA	"English, Italian"	William A. Seiter	"Ben Markson, Allen Rivkin"	RKO Radio Pictures	"Helen Twelvetrees, Ricardo Cortez, Jill Esmond, Robert Armstrong, Arline Judge, Zasu Pitts, Clarence Muse, Sidney Toler, Fletcher Norton"	"Poster writes a gossip column for the Morning Gazette. He will write about anyone and everyone as long as he gets the credit. He gets most of his information from his gal, Peggy who is a ..."	6.1	152	5	3
tt0023071	Ivan	Ivan	1932	11/6/1932	Drama	102	Soviet Union	Ukrainian	Aleksandr Dovzhenko	Aleksandr Dovzhenko	Ukrainfilm	"K. Bondarevsky, Dmitri Golubinsky, Elena Golki, Maksim Gornatko, Aleksandr Zapolsky, Pyotr Masokha, Nikolai Nademsky, Peter Pastushkov, Stepan Shagaida, Stepan Shkurat, Terentiy Yura, Mikola Grigorovich Tretyakov, Avgust Avgustovich Shults, Pavlo Ivanovich Orov, Isatula Sadikovich Ibatulin"	"A young farmer and his lazy father try to help with the construction of the Dniprohes, but he learns that strength is not enough for a worker and joins the Communist party."	6.5	208	1	
tt0023074	L'avventura di Teri	Jewel Robbery	1932	8/13/1932	"Comedy, Crime, Romance"	68	USA	English	William Dieterle	"Erwin Gelsey, Ladislas Fodor"	Warner Bros.	"William Powell, Kay Francis, Helen Vinson, Hardie Albright, Alan Mowbray, André Luguet, Henry Kolker, Spencer Charters, Lee Kohlmar, Clarence Wilson, Barbara Bletcher"	A gentleman thief charms a Viennese baron's wife and also conducts a daring daylight robbery of a jewellers.	7.3	1745	37	19
tt0023088	Il re dell'arena	The Kid from Spain	1932	11/17/1932	"Comedy, Musical, Romance"	96	USA	"English, Spanish"	Leo McCarey	"William Anthony McGuire, Bert Kalmar"	The Samuel Goldwyn Company	"Eddie Cantor, Lyda Roberti, Robert Young, Ruth Hall, John Miljan, Noah Beery, J. Carrol Naish, Robert Emmett O'Connor, Stanley Fields, Paul Porcasi, Sidney Franklin"	An innocent man accused of robbing banks masquerades as a bullfighter to escape the police.	6.3	474	16	5
tt0023092	The King Murder	The King Murder	1932	10/10/1932	Mystery	67	USA	English	Richard Thorpe	"Charles Reed Jones, Charles Reed Jones"	Chesterfield Motion Pictures Corporation (I)	"Conway Tearle, Natalie Moorhead, Marceline Day, Dorothy Revier, Don Alvarado, Huntley Gordon, Maurice Black, Robert Frazer, Rose Dione"	"A beautiful blonde makes a career out of seducing and then blackmailing wealthy married men. She is found murdered after demanding a $5000 payoff from her latest victim, and the detective ..."	5.5	126	13	3
tt0023101	Kongo	Kongo	1932	10/1/1932	"Drama, Horror"	86	USA	English	William J. Cowen	"Leon Gordon, Chester De Vonde"	Metro-Goldwyn-Mayer (MGM)	"Walter Huston, Lupe Velez, Conrad Nagel, Virginia Bruce, C. Henry Gordon, Mitchell Lewis, Forrester Harvey, Curtis Nero"	This remake of	6.6	805	40	12
tt0023104	Kuhle Wampe oder: Wem gehört die Welt?	Kuhle Wampe oder: Wem gehört die Welt?	1932	5/30/1932	Drama	71	Germany	German	Slatan Dudow	"Bertolt Brecht, Ernst Ottwald"	Prometheus-Film-Verleih und Vertriebs-GmbH	"Hertha Thiele, Ernst Busch, Martha Wolter, Adolf Fischer, Lili Schoenborn-Anspach, Max Sablotzki, Alfred Schaefer, Gerhard Bienert, Martha Burchardi, Carl Heinz Charrell, Helene Weigel, Karl Kahmen, Fritz Erpenbeck, Josef Hanoszek, Richard Pilgert"	"During Great Depression, a family is evicted from their apartment and with no other option they move to a tent camp called Kuhle Wampe."	6.6	614	7	6
tt0023108	Ladies of the Jury	Ladies of the Jury	1932	2/5/1932	"Comedy, Mystery"	63	USA	"English, French"	Lowell Sherman	"John Frederick Ballard, Marion Dix"	RKO Radio Pictures	"Edna May Oliver, Jill Esmond, Ken Murray, Roscoe Ates, Kitty Kelly, Cora Witherspoon, Robert McWade, Charles Dow Clark, Helene Millard, Kate Price"	"Society Matron, Mrs. Crane, is selected as a juror in the trail of an ex-chorus girl, Yvette Gordon, who's accused of murdering her rich elderly husband. In court, Mrs. Crane is your ..."	6.3	223	13	4
tt0023109	Cuore d'amanti	Lady and Gent	1932	7/15/1932	"Drama, Sport"	84	USA	English	Stephen Roberts	"Grover Jones, William Slavens McNutt"	Paramount Pictures	"George Bancroft, Wynne Gibson, Charles Starrett, James Gleason, John Wayne, Morgan Wallace, James Crane, William Halligan, Billy Butts, Joyce Compton, Frank McGlynn Sr., Charley Grapewin, Lew Kelly, Syd Saylor, Russ Powell"	Fresh young boxer Buzz Kinney is just out of college. He's able to knock out Stag Bailey when the veteran becomes over confident. Later Buzz is a worn out wreck with a broken nose and cauliflower ear.	6.3	136	6	2
tt0023110	Lady with a Past	Lady with a Past	1932	2/19/1932	"Comedy, Drama, Romance"	80	USA	"English, French, Spanish"	Edward H. Griffith	"Harriet Henry, Horace Jackson"	RKO Pathé Pictures	"Constance Bennett, Ben Lyon, David Manners, Don Alvarado, Albert Conti, Merna Kennedy, Astrid Allwyn, Don Dillaway, Blanche Friderici, John Roche, Cornelius Keefe, Nella Walker"	"A wealthy, proper society girl finds that she's much more popular with men when she pretends to be a ""bad"" girl."	6.2	291	10	2
tt0023117	L'ora tragica	The Last Mile	1932	8/17/1932	"Crime, Drama"	75	USA	English	Samuel Bischoff	"John Wexley, Seton I. Miller"	K.B.S. Productions Inc.	"Howard Phillips, Preston Foster, George E. Stone, Noel Madison, Alan Roscoe, Paul Fix, Al Hill, Daniel L. Haynes, Edward Van Sloan, Louise Carter, Ralph Theodore, Jack Kennedy, Albert J. Smith, William Scott, Kenneth MacDonald"	An innocent man sentenced to death gets caught up in a prison riot.	6.1	317	20	6
tt0023119	L'agonia di una stirpe	The Last of the Mohicans	1932	5/17/1932	"Action, Adventure, Drama"	231	USA	English	"Ford Beebe, B. Reeves Eason"	"James Fenimore Cooper, Colbert Clark"	Mascot Pictures	"Harry Carey, Hobart Bosworth, Frank Coghlan Jr., Edwina Booth, Lucile Browne, Walter Miller, Bob Kortman, Walter McGrail, Nelson McDowell, Edward Hearn, Mischa Auer, Yakima Canutt"	"Natty Bumppo, known as Hawk-Eye, is a frontiersman in the American wilderness. Together with his Indian friends Chingachgook and Uncas, he fights battles against nefarious white soldiers as..."	6.2	119	4	1
tt0023121	Law and Order	Law and Order	1932	3/1/1932	Western	75	USA	English	Edward L. Cahn	"W.R. Burnett, John Huston"	Universal Pictures	"Walter Huston, Harry Carey, Russell Hopton, Raymond Hatton, Ralph Ince, Harry Woods, Richard Alexander, Russell Simpson, Andy Devine"	"A lawman sets out to tame Tombstone, Arizona."	6.9	262	9	4
tt0023125	Lawyer Man	Lawyer Man	1932	1/7/1933	"Drama, Romance"	72	USA	English	William Dieterle	"Rian James, James Seymour"	Warner Bros.	"William Powell, Joan Blondell, David Landau, Helen Vinson, Claire Dodd, Alan Dinehart, Allen Jenkins"	Idealistic attorney Anton Adam makes headlines when he successfully prosecutes a prominent New York racketeer named Gilmurry. Adam's sudden renown attracts the attention of high-profile ...	6.6	704	17	11
tt0023132	Ritorno	Letty Lynton	1932	5/14/1932	Drama	84	USA	English	Clarence Brown	"Marie Belloc Lowndes, John Meehan"	Metro-Goldwyn-Mayer (MGM)	"Joan Crawford, Robert Montgomery, Nils Asther, Lewis Stone, May Robson, Louise Closser Hale, Emma Dunn, Walter Walker, William Pawley"	"A socialite begins a shipboard romance with a wealthy man, but is blackmailed by a former lover."	6.1	405	14	7
tt0023139	L'angelo della vita	Life Begins	1932	9/10/1932	Drama	71	USA	English	"James Flood, Elliott Nugent"	"Mary M. Axelson, Earl Baldwin"	First National Pictures	"Loretta Young, Eric Linden, Aline MacMahon, Glenda Farrell, Clara Blandick, Preston Foster, Frank McHugh, Walter Walker, Hale Hamilton, Vivienne Osborne, Dorothy Peterson"	"At a maternity hospital, future fathers pace the corridors while their wives wait for their babies either anxiously or happily. Efficient and compassionate nurse Miss Bowers keeps the ward ..."	6.4	355	18	3
tt0023145	The Lodger	The Lodger	1932	12/12/1932	"Action, Crime, Romance"	85	UK	English	Maurice Elvey	"Marie Belloc Lowndes, Miles Mander"	Julius Hagen Productions	"Ivor Novello, Elizabeth Allan, A.W. Baskcomb, Barbara Everest, Jack Hawkins, Shayle Gardner, Peter Gawthorne, Kynaston Reeves, Drusilla Wills, Anthony Holles, George Merritt, Molly Fisher, Andreas Malandrinos, Iris Ashley"	A landlady suspects her new lodger is the madman killing women in London.	5.8	271	15	6
tt0023151	L'ultima squadriglia	The Lost Squadron	1932	3/12/1932	"Drama, History, War"	79	USA	"English, German"	George Archainbaud	"Dick Grace, Wallace Smith"	RKO Radio Pictures	"Richard Dix, Mary Astor, Robert Armstrong, Dorothy Jordan, Joel McCrea, Erich von Stroheim, Hugh Herbert, Ralph Ince, Marjorie Peterson, Ralph Lewis, William B. Davidson"	"In hard times just after World War I, three ex-fighter pilots manage to land jobs as Hollywood stunt fliers working for dictatorial director Von Furst."	6.5	621	18	10
tt0023153	Love Affair	Love Affair	1932	3/17/1932	"Drama, Romance"	68	USA	English	Thornton Freeland	"Ursula Parrott, Jo Swerling"	Columbia Pictures	"Dorothy Mackaill, Humphrey Bogart, Hale Hamilton, Halliwell Hobbes, Astrid Allwyn, Jack Kennedy, Bradley Page, Barbara Leonard, Harold Minjir"	Heiress Carol Owen learns to fly from aeronautical engineer Jim Leonard who begins neglecting his work as their affair progresses. Things get complicated when she learns her father died ...	5.8	389	16	5
tt0023157	Love Is a Racket	Love Is a Racket	1932	6/18/1932	"Comedy, Crime, Drama"	72	USA	English	William A. Wellman	"Rian James, Courtney Terrett"	First National Pictures	"Douglas Fairbanks Jr., Ann Dvorak, Frances Dee, Lee Tracy, Lyle Talbot, Warren Hymer, André Luguet, Cecil Cunningham, Terrance Ray, William Burgess, George Raft"	"Jimmy writes the 'Up and Down Broadway' column for the New York Globe, and he is head over heels for Mary. But Mary is more interested in her career and is looking at starring on Broadway ..."	6.4	381	13	13
tt0023158	Amami stanotte	Love Me Tonight	1932	10/14/1932	"Comedy, Musical, Romance"	104	USA	English	Rouben Mamoulian	"Samuel Hoffenstein, George Marion Jr."	Paramount Pictures	"Maurice Chevalier, Jeanette MacDonald, Charles Ruggles, Charles Butterworth, Myrna Loy, C. Aubrey Smith, Elizabeth Patterson, Ethel Griffies, Blanche Friderici, Joseph Cawthorn, Robert Greig, Bert Roach"	"A Parisian tailor finds himself posing as a baron in order to collect a sizeable bill from an aristocrat, only to fall in love with an aloof young princess."	7.6	3497	57	24
tt0023162	Lovers Courageous	Lovers Courageous	1932	1/23/1932	"Drama, Romance"	77	USA	English	Robert Z. Leonard	Frederick Lonsdale	Metro-Goldwyn-Mayer (MGM)	"Robert Montgomery, Madge Evans, Roland Young, Frederick Kerr, Reginald Owen, Beryl Mercer, Evelyn Hall, Halliwell Hobbes, Jackie Searl, Norman Phillips Jr., Alan Mowbray"	Aspiring playwright jumping from job to job falls for admiral's daughter.	5.9	129	9	2
tt0023169	Madame Butterfly	Madame Butterfly	1932	12/30/1932	Drama	86	USA	English	Marion Gering	"David Belasco, John Luther Long"	Paramount Pictures	"Sylvia Sidney, Cary Grant, Charles Ruggles, Irving Pichel, Helen Jerome Eddy, Edmund Breese, Louise Carter, Sándor Kállay, Judith Vosselli, Sheila Terry, Dorothy Libaire, Berton Churchill, Philip Horomato, Charita Alden, Wallis Clark"	Lieutenant Pinkerton marries geisha-in-training but soon after abandons her and goes back to the US.	6.2	281	8	4
tt0023175	Make Me a Star	Make Me a Star	1932	7/1/1932	"Comedy, Drama, Romance"	86	USA	English	William Beaudine	"Sam Mintz, Walter DeLeon"	Paramount Pictures	"Joan Blondell, Stuart Erwin, Zasu Pitts, Ben Turpin, Charles Sellon, Florence Roberts, Helen Jerome Eddy, Arthur Hoyt, George Templeton, Ruth Donnelly, Sam Hardy, Oscar Apfel"	"Merton Gill is longing to become a cowboy actor and leaves his hometown to try his luck in Hollywood, but there his acting ability is regarded as non-existent. Actress Flips gives him a ..."	6.4	438	17	7
tt0023180	Man Wanted	Man Wanted	1932	4/23/1932	"Romance, Comedy, Drama"	62	USA	English	William Dieterle	"Robert Lord, Charles Kenyon"	Warner Bros.	"Kay Francis, David Manners, Una Merkel, Andy Devine, Kenneth Thomson, Claire Dodd, Elizabeth Patterson, Edward Van Sloan, Robert Greig, Frank Coghlan Jr."	A female editor of a magazine falls in love with her male secretary.	6.5	561	23	8
